"4.532635102805216E-6","7.819586608093232E-5","4.880255E-10","0.98816454","0.96788013","-0.45458317","-0.50179255","0.7496732","-0.0010800957679748535","-0.4142093062400818","1.0","0.0","1.0","0.0","-1.0","0.11279388517141342","0.4765157699584961","1.0","1.0"
"1.551165769342333E-4","7.844910578569397E-5","1.3053703E-9","0.98816186","0.96788305","-0.45443863","-0.5018212","0.7496968","-0.0010800957679748535","-0.4142093062400818","0.99941015","0.9999989","0.9972627","0.28145418","-0.9498672485351562","0.07064108550548553","-0.1634540557861328","1.0","0.875"
"0.004051479510962963","1.2730498565360904E-4","0.0012106658","0.987471","0.96776634","-0.45571804","-0.5044081","0.7525678","-0.0010800957679748535","-0.4142093062400818","0.98977536","0.9999955","0.97927475","0.2832865","-0.08178233355283737","-0.011684808880090714","-0.003829857800155878","1.0","0.875"
"0.008012931793928146","2.6572743081487715E-4","0.005413791","0.9854687","0.9674191","-0.45501006","-0.5033311","0.75188935","-0.0010797381401062012","-0.41420936584472656","0.97994405","0.99999124","0.9597225","0.28530523","0.024225665256381035","-3.074227715842426E-4","0.005790263414382935","1.0","0.875"
"0.012036506086587906","4.951669834554195E-4","0.012733651","0.98214","0.96683687","-0.45424014","-0.5021568","0.7510017","-0.0010791420936584473","-0.41420942544937134","0.9701127","0.9999868","0.9401704","0.28735298","-0.004473818000406027","2.421147801214829E-4","-7.769608637318015E-4","1.0","0.875"
"0.01612495630979538","8.170907385647297E-4","0.023270149","0.9774747","0.96601415","-0.4536819","-0.5011345","0.7504291","-0.001078486442565918","-0.4142095446586609","0.9602813","0.9999826","0.9206182","0.28943038","-0.005197187885642052","0.002553177298977971","-8.155039395205677E-4","1.0","0.875"
"0.02028135396540165","0.0012330221943557262","0.03711099","0.9714662","0.9649446","-0.45327663","-0.50045097","0.7500953","-0.0010777115821838379","-0.41420966386795044","0.95045","0.9999781","0.90106595","0.29153794","-0.002948686946183443","-5.458671948872507E-4","-6.434635142795742E-4","1.0","0.875"
"0.02450866624712944","0.0017445471603423357","0.054329395","0.96411216","0.96362114","-0.4529642","-0.5000738","0.749903","-0.001076817512512207","-0.41420978307724","0.94061863","0.9999738","0.88151383","0.29367653","-0.001823362079448998","-2.1129977540113032E-4","-7.970812148414552E-4","1.0","0.875"
"0.02889665961265564","0.0023797142785042524","0.07588044","0.9550386","0.9619667","-0.45269507","-0.49987048","0.7497898","-0.0010759830474853516","-0.4142099618911743","0.93039405","0.99996924","0.86117935","0.29593417","-8.734114817343652E-4","4.59715593024157E-5","-0.0010005554649978876","1.0","0.875"
"0.033187948167324066","0.0030610510148108006","0.09910878","0.9453788","0.9601793","-0.4524753","-0.49977148","0.7497304","-0.0010752081871032715","-0.41421014070510864","0.92095596","0.99996513","0.8424094","0.29804924","-1.6713663353584707E-4","-2.2694301151204854E-5","-0.0013221352128311992","1.0","0.875"
"0.037645988166332245","0.0038695363327860832","0.12672868","0.9340161","0.95804214","-0.4522649","-0.49971837","0.74969536","-0.001074373722076416","-0.41421031951904297","0.9111246","0.99996084","0.82285726","0.30028486","3.069812373723835E-4","1.8046771583613008E-4","-0.0022914386354386806","1.0","0.875"
"0.04227877035737038","0.004799912218004465","0.15849856","0.92107475","0.9555618","-0.45205647","-0.49968857","0.7496758","-0.0010735392570495605","-0.41421055793762207","0.90109664","0.99995655","0.8029139","0.30260006","0.0011902019614353776","-2.0607192254828988E-6","-0.0025264190044254065","1.0","0.875"
"0.046905118972063065","0.00581763731315732","0.1931344","0.9070828","0.95282376","-0.43818378","-0.49582213","0.7498091","-0.001072704792022705","-0.41421079635620117","0.8912653","0.99995244","0.7833617","0.3049048","0.008317660540342331","-0.04399976134300232","-0.18608684837818146","1.0","0.875"
"0.0515207014977932","0.006918285973370075","0.23034275","0.8921433","0.94983435","-0.42132765","-0.49142712","0.7500339","-0.001071929931640625","-0.4142109155654907","0.88163054","0.99994844","0.7642007","0.30719775","0.005165400914847851","-0.008578835055232048","-0.017887316644191742","1.0","0.875"
"0.05631557106971741","0.008148645982146263","0.27155033","0.8756781","0.9464586","-0.40826732","-0.48945022","0.7501908","-0.0010710954666137695","-0.4142104387283325","0.87179923","0.99994457","0.74464846","0.3095735","0.003821884049102664","7.832364644855261E-4","-0.01855309121310711","1.0","0.875"
"0.060232244431972504","0.009402028284966946","0.30746207","0.8591537","0.9429833","-0.39884007","-0.4891137","0.75028324","-0.001070261001586914","-0.4142093062400818","0.8636301","0.9999471","0.6309569","0.27698806","0.005382135510444641","6.561571353813633E-5","-0.01557364221662283","1.0","0.75"
"0.06428088992834091","0.010821819305419922","0.34440517","0.8407397","0.93900454","-0.38992584","-0.48938006","0.750353","-0.001069188117980957","-0.41420722007751465","0.8552882","0.9999446","0.61530566","0.2789226","0.0056294286623597145","4.398217424750328E-4","-0.018735691905021667","1.0","0.75"
"0.06841178238391876","0.0123342489823699","0.38317367","0.8214768","0.93471915","-0.38162988","-0.4898858","0.7504053","-0.0010681748390197754","-0.4142041802406311","0.8469462","0.9999423","0.5996543","0.28088436","0.006654021795839071","5.323814693838358E-4","-0.015299603343009949","1.0","0.75"
"0.07262837886810303","0.013974171131849289","0.4236673","0.8014065","0.9301152","-0.37353092","-0.49043614","0.7504461","-0.001067042350769043","-0.4141998887062073","0.8386042","0.9999402","0.5840031","0.282874","0.0069369045086205006","4.838565655518323E-4","-0.0156291201710701","1.0","0.75"
"0.07693379372358322","0.015690496191382408","0.46576625","0.7805741","0.9251813","-0.36547452","-0.4909585","0.7504792","-0.0010658502578735352","-0.4141942262649536","0.8302623","0.99993813","0.56835186","0.28489208","0.007296944968402386","4.820747999474406E-4","-0.01722031645476818","1.0","0.75"
"0.0813310444355011","0.017490515485405922","0.50933295","0.7590283","0.9199059","-0.35734397","-0.49142897","0.75050753","-0.0010645389556884766","-0.41418713331222534","0.82192034","0.99993646","0.5527005","0.28693923","0.008105745539069176","4.954959149472415E-4","-0.01825099065899849","1.0","0.75"
"0.08582306653261185","0.01938965730369091","0.5542115","0.73682123","0.91427743","-0.34912074","-0.49186164","0.7505351","-0.0010631084442138672","-0.4141783118247986","0.8135784","0.9999348","0.53673637","0.28905788","0.009252352640032768","3.4546980168670416E-4","-0.014661173336207867","1.0","0.75"
